,turn_id,Q0,passage_id,relevance_score,passage
9791,88_1,0,MARCO_7064429,0,Top 10 Reasons why Child Labor is Bad. Child labor is a very serious issue which is plaguing many countries throughout the developing world. The horrific practice of using young kids to work under very harsh conditions in menial jobs for little to no money is what defines child labor. This often occurs due to deteriorating socioeconomic conditions and a loose legal framework. The victims are always the children as they not only lose out by not getting educated but also their health and psychological growth is ruined. Here are some more reasons why child labor is bad.
9750,88_1,0,CAR_c625d2e375be15290c3aff3936520df06f8c8f1f,0,"During the Ottoman Empire, the legal system of Turkey was Sharia like other Muslim countries. A committee headed by Ahmet Cevdet Pasha in 1877 compiled the rules of Sharia. Although this was an improvement, it still lacked modern concepts. Besides two different legal systems were adopted; one for the Muslim and the other for the non Muslim subjects of the empire.  After the proclamation of Turkish Republic on 29 October 1923, Turkey began to adopt modern laws."
9713,88_1,0,CAR_56e89b964a89fa247ccd3e52a67a3a852bc18650,0,"Commentators both within and outside Greece have attributed this flaw in Greek culture to a mismanagement of Ottoman Greece by the Ottoman Empire. In Ottoman-occupied Greece tax resistance became a form of patriotism, and sometimes a condition for survival. Property and commercial tax systems were left in shambles. Greece became independent in 1822, but the corruption in modern Greece and the resistance to pay taxes to Ottoman Empire Era is connected by the fact that part of the ethnic Greek officials of the Ottoman empire kept their positions after Greek independence and established the way the Greek state was run. Immediately after independence, Greeks were subjected to a heavy tax burden caused by the debt accumulated during the independence war, which was combined with the poverty and devastation caused by the war. Tax evasion was, however, a larger problem among the high ranking officials, which were accustomed to being unchecked by the Ottomans and sought to preserve that status in the Greek state."
9894,88_2,0,MARCO_729993,0,"A Historian Explains the Significance of the Fugitive Slave Act. Historian Eric Foner explains why the Fugitive Slave Act was such a divisive political act and a turning point in the sectional conflicts that had plagued American society during the antebellum era.Foner also describes the role of former slaves in shaping the abolitionist movement.ven though the northern states could abolish slavery, as they did, they still could not avoid their Constitutional obligation to enforce the slave laws of the southern states. A fugitive slave carried with him the legal status of slavery, even into a territory which didn't have slavery."
9857,88_2,0,CAR_cecb34ba26264626a76e5344af14b2b22b4d8746,0,"Slavery in ancient Rome played an important role in society and the economy. Besides manual labor, slaves performed many domestic services, and might be employed at highly skilled jobs and professions. Accountants and physicians were often slaves. Greek slaves in particular might be highly educated. Unskilled slaves, or those sentenced to slavery as punishment, worked on farms, in mines, and at mills. Their living conditions were brutal, and their lives short."
9804,88_2,0,CAR_1703bb6feeb44027e40f3a8134c6970cb0b7deb8,0,"Britain continued as the most important power, followed by Russia, France, Prussia and Austria. The United States was growing rapidly in size, population and economic strength, especially after its defeat of Mexico in 1848. Otherwise it avoided international entanglements as the slavery issue became more and more divisive. The Crimean War was the most important war, especially because it disrupted the stability of the system. Britain strengthened its colonial system especially in India, while France rebuilt its empire in Asia and North Africa. Russia continued its expansion south (toward Persia) and east (into Siberia). The Ottoman Empire steadily weakened, losing control in parts of the Balkans to the new states of Greece and Serbia."
9889,88_2,0,MARCO_5309315,0,Modern Slavery Act 2015: new reporting requirement. The Modern Slavery Act 2015 received royal assent on 26 March 2015. The Act consolidates the current offences of slavery and human trafficking.odern Slavery Act 2015: new reporting requirement. The Modern Slavery Act 2015 received royal assent on 26 March 2015. The Act consolidates the current offences of slavery and human trafficking.
9832,88_2,0,CAR_590f01ea05a8410564fb7be3565d61152fa45850,0,"In the early 19th century, the French began performing 'acting' or 'acted charades'—with the written description replaced by dramatic performances as a parlor game—and this was brought over to Britain by the English aristocracy. William Makepeace Thackeray snarked that it was enjoyed for 'enabling the many ladies amongst us who had beauty to display their charms, and the fewer number who had cleverness, to exhibit their wit'. In his Vanity Fair, the height of Rebecca Sharp's social success is brought on by her performances of acting charades before the Prince Regent. The first scene—'first two syllables'—displays a Turkish lord dealing with a slaver and his odalisque before being garroted by the sultan's chief black eunuch; the second—'last two syllables'—finds a Turk, his consort, and his black slave praying at sunrise when an enormous Egyptian head enters and begins singing. The answer—Agamemnon—is then acted out by Becky's husband, while she makes her (first) appearance as Clytemnestra. After refreshments, another round begins, partially in pantomime: the first scene shows a household yawningly finishing a game of cribbage and preparing for bed; the second opens on the household bustling with activity as daybreak prompts bells ringing, arguments over receipts, collection of the chamber pots, calls for carriages, and greetings to new guests; the third closes with a ship's crew and passengers tossed about by a storm with strong winds. The answer—nightingale—is then (somewhat mistakenly) acted out by Becky in the role of a singing French marquise, recalling both Lacoste's 1705 tragic opera Philomèle and an arriviste lover and wife of Louis XIV. Apart from its importance in the book, the scenes were subsequently considered models of the genre."
10084,88_3,0,MARCO_145423,0,How did feudalism begin in Japan? (Explain how the power of the Daimyo increased and why and what did the small landowners want from these powerful Daimyos? For what reasons did Daimyo's hire Samurai?) The power of the Daimyo started to increase causing the central government to grow weaker and lose more laws.
10109,88_3,0,MARCO_4140407,0,"This meant that only he had a say in how France was governed. He did not have to share the power to govern France with anybody else. Only his word was the law. He could send people to prison with just one letter. No explanations and no trial were necessary. He decided on war, peace and taxes."
10122,88_3,0,MARCO_6893607,0,"Latin America became part of the world economy as a dependent region. Thus, the use of labor systems in Latin America from the 1750-1914 was a process with tremendous impact on the people and on the world in general. Slavery was based on using the enforced labor of other people ."
9987,88_3,0,CAR_757c575e4b65fe0436ca75227366430867538b5e,0,"The Russian Empire began to expand into Asia from the 17th century, and would eventually take control of all of Siberia and most of Central Asia by the end of the 19th century. The Ottoman Empire controlled Anatolia, the Middle East, North Africa and the Balkans from the 16th century onwards. In the 17th century, the Manchu conquered China and established the Qing Dynasty. In the 16th century, the Mughal Empire controlled much of India and initiated the second golden age for India. China was the largest economy in the world for much of the time, followed by India until the 18th century."
